NO RVI,TYPE,PUBLIC PLACE ID,DESCRIPTION,ADDRESSE,More Information,Borough,Latitude,Longitude,Altitude
1383,BUREAU,TOURCAVEND,Tour de bureau Cartier Cavendish,5800 Cavendish BV Tour de Bureau Cartier Cavendish COTE-SAINT-LUC H4W2T5,Cavendish Mall Office. Via the entrance on the east side of the building between Econofitness and Scotiabank.,COTE-SAINT-LUC,45.4712,-73.6658,100
3625,MEDICAL,CLINPHY/RE,Tour Medicale Jacques-Cartier,1851 Sherbrooke RU E MONTREAL (PLATEAU MONT-ROYAL) H4C1T5,Medical Jacques-Cartier Tour. Via the reception entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
5011,GOUV,REGIELOG,Tribunal administratif du Logement,5199 Sherbrooke RU E Tribunal administratif du logement MONTREAL (ROSEMONT) H4P1T7,Tribunal administratif du Logement. Entrance via door #8.,ROSEMONT,45.5585,-73.5901,100
5005,GOUV,TRIBUALJE,Tribunal de la Jeunesse,410 de Bellechasse RU MONTREAL (ROSEMONT) H2S1X3,Youth Court. Via the main entrance.,ROSEMONT,45.5585,-73.5901,100
4233,LOISIRS,UPFM,Un prolongement Ã  la famille de Montreal,4120 La Fontaine RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1V2C9,UPFM. Via the main entrance.,HOCHELAGA,45.5498,-73.5416,100
5814,UNVERSIT,UNICONCO.U,Universite Concordia,1515 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H4E3H1,Concordia University. Door of the pavilion next to 1428 Mackay Street.,VILLE-MARIE,45.5126,-73.554,100
5638,UNVERSIT,UCONCLOYOL,Universite Concordia Centre de recherche,3475 West Broadway RU Recherche MONTREAL (COTE-DES-NEIGES/NDG) H4B2A6,Concordia University's Center for Research in Human Development Psychology.,COTE-DES-NEIGES,45.496,-73.6247,100
5601,UNVERSIT,UCONCORDIA,Universite Concordia Complexe Sciences,3475 West Broadway RU Sciences MONTREAL (COTE-DES-NEIGES/NDG) H4B2A6,Concordia University's Faculty of Arts and Science . Via the entrance by the ramp S P door,COTE-DES-NEIGES,45.496,-73.6247,100
5812,UNVERSIT,UNCONCO.EV,Universite Concordia Pavillon E.V.,1515 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H4E3H1,E.V. Pavilion main entrance,VILLE-MARIE,45.5126,-73.554,100
5631,UNVERSIT,UCONCPERFC,Universite Concordia Perform Centre,7200 Sherbrooke RU O MONTREAL (COTE-DES-NEIGES/NDG) H1X2C8,"Concordia University, Perform center and ED Meagher Arena. Via P7 parking. RA, PC building",COTE-DES-NEIGES,45.496,-73.6247,100
5614,UNVERSIT,UMTLHEC,Universite de Montreal HEC,3000 Cote-Sainte-Catherine CH MONTREAL (COTE-DES-NEIGES/NDG) H8S3W7,University of Montreal HEC. Via Avenue Louis-Colin opposite Avenue Willowdale.,COTE-DES-NEIGES,45.496,-73.6247,100
5617,UNVERSIT,UMPAVB1,Universite de Mtl  Clinique Dentaire B-1,2900 Edouard-Montpetit BV Clinique dentaire Porte B-1 MONTREAL (COTE-DES-NEIGES/NDG) H1T3K9,University of Montreal Roger-Gaudry Pavilion (Dental Clinic) . Via door B 1,COTE-DES-NEIGES,45.496,-73.6247,100
5616,UNVERSIT,UMPAVJBRIL,Universite de Mtl  Pav. Jean Brillant,3200 Jean-Brillant RU MONTREAL (COTE-DES-NEIGES/NDG) H1Z3C6,"Univeristy of Montreal , Pavillon 3200 Jean-Brillant . Via the main entrance door B-1",COTE-DES-NEIGES,45.496,-73.6247,100
5643,UNVERSIT,UMPAVOUT,Universite de Mtl  Pav. Outremont,1375 Therese-Lavoie-Roux AV OUTREMONT H2V0B3,University of Montreal Outremont Pavilion Via wing A.,OUTREMONT,45.515,-73.605,100
5611,UNVERSIT,UMCEDPHYS,Universite de Mtl Centre Sportif CEPSUM,2100 Edouard-Montpetit BV MONTREAL (COTE-DES-NEIGES/NDG) H2M2W7,University of Montreal Sports Centre (CEPSUM). Via the entrance by the 2350 Edouard-Montpetit,COTE-DES-NEIGES,45.496,-73.6247,100
5632,UNVERSIT,UMLSTUDRES,Universite de Mtl Les Studios Residences,2350 Edouard-Montpetit BV MONTREAL (COTE-DES-NEIGES/NDG) H3T1J4,Les Studios Residences University of Montreal . Via at the door of the residence,COTE-DES-NEIGES,45.496,-73.6247,100
5640,UNVERSIT,UMPAVBOMB,Universite de Mtl Pav J-A-Bombardier,5155 de la Rampe CH MONTREAL (COTE-DES-NEIGES/NDG) H3T1J4,By the main entrance of J-A-Bombardier pavilion,COTE-DES-NEIGES,45.496,-73.6247,100
5641,UNVERSIT,UMPAVMUSIQ,Universite de MTL Pavillon de musique,200 Vincent-D'Indy AV OUTREMONT H1W3J6,Universite de MTL Pavillon de musique  via the accessible door left of the main entranceÂ»,OUTREMONT,45.515,-73.605,100
5612,UNVERSIT,UMPOLY,Universite de Mtl Polytechnique,2900 de Polytechnique CH Poly MONTREAL (COTE-DES-NEIGES/NDG),"University of Montreal,Ecole Polytechnique . Via the door S 136 . Glass door near door S 142",COTE-DES-NEIGES,45.496,-73.6247,100
5621,UNVERSIT,UMOPTO,Universite de Mtl. Pavillon Optometrie,3744 Jean-Brillant RU MONTREAL (COTE-DES-NEIGES/NDG) H3T1N5,"Univeristy of Montreal, Pavillion 3744 Jean-Brillant (Optometry) . Via the main entrance on 3744 Jean Brillant",COTE-DES-NEIGES,45.496,-73.6247,100
5623,UNVERSIT,UQUAM,Universite du Quebec,1400 Berri RU MONTREAL (VILLE-MARIE) H1A5E8,Universite du Quebec Ã  Montreal . main entrance,VILLE-MARIE,45.5126,-73.554,100
5625,UNVERSIT,UQAMPTCASG,Universite du Quebec Pav. Ed  T.Casgrain,455 Rene-Levesque BV E MONTREAL (VILLE-MARIE) H1M3B2,"University of Quebec Ed T. Casgrain Pavillon . Via the door, beside the adapted signs.",VILLE-MARIE,45.5126,-73.554,100
5636,UNVERSIT,UQAMPJJASM,Universite du Quebec Pav. J. Jasmin,405 Sainte-Catherine RU E Pavillon Judith-Jasmin MONTREAL (VILLE-MARIE) H2S2P6,University du Quebec Pavillion Judith-Jasmin  .  main entrance,VILLE-MARIE,45.5126,-73.554,100
5637,UNVERSIT,UQAMPSCGES,Universite du Quebec Pav. Sc. Gestion,315 Sainte-Catherine RU E Pav.Sc.Gestion MONTREAL (VILLE-MARIE) H3C4R4,"University of Quebec Pavillion Sciences de la gestion  .  Via l'entree du 1420, rue Saint-Denis",VILLE-MARIE,45.5126,-73.554,100
5635,UNVERSIT,UQAMPADAVI,Universite du Quebec Pav..A. David,1430 Saint-Denis RU Pav. A.David MONTREAL (VILLE-MARIE) H2J4E8,"University du Quebec Pavillion Athanese-David  ..  Via  the entrance of 1440, Saint-Denis",VILLE-MARIE,45.5126,-73.554,100
5626,UNVERSIT,UQAMPAQUIN,Universite du Quebec Pav.Hub.Aquin,400 Sainte-Catherine RU E Pav.Hubert-Aquin MONTREAL (VILLE-MARIE) H2L5E9,"University of Quebec Pavillion Hubert-Aquin  .  Via the main entrance of 455, Rene-Levesque East",VILLE-MARIE,45.5126,-73.554,100
5628,UNVERSIT,UQAMPJADES,Universite du Quebec Pav.J.-A. De Seve,320 Sainte-Catherine RU E MONTREAL (VILLE-MARIE) H2L5E9,University of Quebec Pavillion J.-A. De Seve . Via Sainte-Catherine in front of 320 Sainte-Catherine,VILLE-MARIE,45.5126,-73.554,100
5633,UNVERSIT,UQAMPPGLAJ,Universite du Quebec Pav.P.G.Lajoie,1205 Saint-Denis RU Pav.P.-G.-Lajoie MONTREAL (VILLE-MARIE) H3C4R4,"University of Quebec Pavillion Paul-Gerin Lajoie  .  Via the main entrance of 455, Rene-Levesque East",VILLE-MARIE,45.5126,-73.554,100
5602,UNVERSIT,UMCGILLADM,Universite McGill Pavillon Administratif,845 Sherbrooke RU O Pavillon Administratif MONTREAL (VILLE-MARIE) H3A0G4,"McGill University, James administrative building . Via the entrance by Milton corner University",VILLE-MARIE,45.5126,-73.554,100
5603,UNVERSIT,UMCGillBir,Universite McGill Pavillon Birks,3520 University RU MONTREAL (VILLE-MARIE) H3A2B4,"McGill University Birks Building . Via the entrance on 3510 University ,  south of the building",VILLE-MARIE,45.5126,-73.554,100
5604,UNVERSIT,UMCGILLBUR,Universite McGill Pavillon Burnside,845 Sherbrooke RU O Pavillon Burnside MONTREAL (VILLE-MARIE) H3A0G4,"McGill University, Burnside Hall . Via the main entrance on Milton , corner University",VILLE-MARIE,45.5126,-73.554,100
5605,UNVERSIT,UMCGILLLEA,Universite McGill Pavillon Leacock,845 Sherbrooke RU O Pavillon Leacock MONTREAL (VILLE-MARIE) H3A0G4,"McGill University , Leacock Building . Via the main entrance on Milton , corner University",VILLE-MARIE,45.5126,-73.554,100
5606,UNVERSIT,UMCGILLMCC,Universite McGill Pavillon McConnel,845 Sherbrooke RU O Pavillon McConnel MONTREAL (VILLE-MARIE) H3A0G4,"McGill University, McConnell Building . Via the main entrance on Milton , corner University",VILLE-MARIE,45.5126,-73.554,100
5607,UNVERSIT,UMCGILLRED,Universite McGill Pavillon Redpath,3459 McTavish RU Pavillon Redpath MONTREAL (VILLE-MARIE) H8R1S4,"McGill University, Redpath Pavilion . Via McTavish by Sherbrooke street",VILLE-MARIE,45.5126,-73.554,100
5608,UNVERSIT,UMCGILLRUT,Universite McGill Pavillon Rutherford,3600 University RU Pavillon Rutherford MONTREAL (VILLE-MARIE) H8R1S4,"McGill University , Rutherford Pavilion . Via the main entrance",VILLE-MARIE,45.5126,-73.554,100
5609,UNVERSIT,UMCGILLPAV,Universite McGill Pavillon Science Educ.,3700 McTavish RU MONTREAL (VILLE-MARIE) H3A0G4,"McGill University, Education Building . Via the main entrance facing the north side parking area",VILLE-MARIE,45.5126,-73.554,100
5618,UNVERSIT,UMCGILLSSE,Universite McGill Service soutien Etudia,3415 McTavish RU Service de soutien aux Etudiants MONTREAL (VILLE-MARIE) H3A0G4,McGill University Student Support Services . Via McTavish by Sherbrooke street,VILLE-MARIE,45.5126,-73.554,100
9029,VACCIN,VACCINAHUN,Vaccination Ahuntsic,800 Henri-Bourassa BV O MONTREAL (AHUNTSIC/CARTIERVILLE) H2B1K3,Vaccination Ahuntsic Via the main door,AHUNTSIC,45.5539,-73.667,100
9018,VACCIN,VACCINBILL,Vaccination Arena Bill Durnam,4988 Vezina RU MONTREAL (COTE-DES-NEIGES/NDG) H1H1H1,Vaccination Arena Bill Durnam. . Via the main door,COTE-DES-NEIGES,45.496,-73.6247,100
9016,VACCIN,VACCINBOBI,Vaccination Arena Bob Birnie,58 Maywood CH POINTE-CLAIRE H9H2X7,Vaccination Arena Bob-Birnie. Via the main door,POINTE-CLAIRE,45.4486,-73.8167,100
9008,VACCIN,VACCINDSLT,Vaccination Arena Dollard-St-Laurent,707 75e AV LASALLE H9H2X7,"Vaccination  Dollard-Saint-Laurent Arena, Via. the main entrance",LASALLE,45.4308,-73.6358,100
9020,VACCIN,VACCINBROD,Vaccination Arena Martin Brodeur,5300 Robert BV SAINT-LEONARD H1R1R1,"Vaccination Arena Martin Brodeur. Via the main entrance, ramp south of the entrance.",SAINT-LEONARD,45.5931,-73.587,100
9021,VACCIN,VACCINDDO,Vaccination Centre D-D-O,12001 de Salaberry BV Centre Communautaire DOLLARD-DES-ORMEAUX H8Y2B6,Vaccination  Dollard-des-Ormeaux. Civic Center ARRIVAL : at door 5 (TA sign)  DEPARTURE : left of the building at  Â± 20 meters of door 5,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
9011,VACCIN,VACCINGROB,Vaccination Centre Gerry Robertson,9665 Gouin BV O PIERREFONDS/ROXBORO H8Y1Z2,Vaccination Center Gerry Robertson. Via the main door at the TA pictogram.,,,,100
9022,VACCIN,VACCINROUS,Vaccination Centre Roussin,12125 Notre-Dame RU E MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A1T5,Roussin Community Centre. Via the rear parking lot at door #513,POINTE-AUX-TREMBLES,45.6473,-73.494,100
9004,VACCIN,VACCINVISI,Vaccination CLSC des Faubourgs,1705 de la Visitation RU MONTREAL (VILLE-MARIE) H2L5E9,Vaccination CLSC des Faubourgs. Via northernmost rear door (Pictogram on the door),VILLE-MARIE,45.5126,-73.554,100
9025,VACCIN,VACCINSTMI,Vaccination CLSC St-Michel,3355 Jarry RU E MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z2C2,Vaccination CLSC St-Michel. Via the parking lot on the west side of the building at the TA Pictogram.,VILLERAY,45.5556,-73.617,100
9012,VACCIN,VACCINCUSM,Vaccination CUSM,1001 Decarie BV Institut de recherche MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,"Vaccination CUSM, Via by the research Institute. After 8h00 PM : Via the Central door near the 77 Bus stop.",COTE-DES-NEIGES,45.496,-73.6247,100
9026,VACCIN,VACCINDOUG,Vaccination Hopital Douglas,6875 LaSalle BV Pavillon Memorial/Salle Douglas VERDUN H4H1R3,"Vaccination Douglas : VIA Â« Pavillon Douglas Hall Â», follow indications Â« VACCINATION Â»",VERDUN,45.4615,-73.5674,100
9009,VACCIN,VACCINHGM,Vaccination Hopital General de Montreal,1650 Cedar AV Pavillon Livingston MONTREAL (VILLE-MARIE) H4W1S9,Vaccination HÃ´pital General de MontrealÂ« Via the first entrance on Cedar (TA sign) Â»,VILLE-MARIE,45.5126,-73.554,100
9007,VACCIN,VACCINHGJM,Vaccination Hopital General Juif,3755 Cote-Sainte-Catherine CH MONTREAL (COTE-DES-NEIGES/NDG) H4W2V6,Vaccination Jewish General Hospital Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
9024,VACCIN,VACCINLAFO,Vaccination L-H Lafontaine,7401 Hochelaga RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,"L-H Lafontaine vaccination. Via the 2nd north door of the research unit, at the TA Pictogram.",HOCHELAGA,45.5498,-73.5416,100
9023,VACCIN,VACCINPLAT,Vaccination loisirs du plateau,2275 Saint-Joseph BV E MONTREAL (PLATEAU MONT-ROYAL) H3L2B2,Vaccination recreation of the plateau. Via the main entrance.,PLATEAU MONT-ROYAL,45.526,-73.58,100
9013,VACCIN,VACCINPALA,Vaccination Palais des Congres,1001 Jean-Paul-Riopelle PL MONTREAL (VILLE-MARIE) H1Z2C2,Vaccination Palais des Congres. Via in front of the 1001 Place Jean-Paul-Riopelle.,VILLE-MARIE,45.5126,-73.554,100
9010,VACCIN,VACCINPATR,Vaccination Patro le Prevost,7355 Christophe-Colomb AV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1W3P2,Vaccination Patro le Prevost community center.  Pick up and drop of by the entrance of the parking (South of the building),VILLERAY,45.5556,-73.617,100
9030,VACCIN,VACCINSTCR,Vaccination Sainte-Croix,300 Sainte-Croix AV SAINT-LAURENT H4L3Z2,Vaccination Sainte-Croix . Via maine entrence,SAINT-LAURENT,45.5003,-73.703,100
9014,VACCIN,VACCINDECA,Vaccination Square Decarie,6900 Decarie BV COTE-SAINT-LUC H4V1Z2,"Vaccination Square Decarie. : Via the door on Vezina (TA Sign), near the Proxim",COTE-SAINT-LUC,45.4712,-73.6658,100
9003,VACCIN,VACCINSTAD,Vaccination Stade Olympique,4545 Pierre-De Coubertin AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1V0B2,Vaccination  Olympique Stadium. Via grey door left side of the P1 parking.,HOCHELAGA,45.5498,-73.5416,100
9032,VACCIN,VACCIN,Vaccination Trans-Continental,8000 Blaise-Pascal AV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1G4L7,"Trans-Continental vaccination. Via parking lot P1 east of the building, at the marquee.",POINTE-AUX-TREMBLES,45.6473,-73.494,100
3602,MEDICAL,CELB,Viomax (Exercices),2295 Laurier AV E MONTREAL (PLATEAU MONT-ROYAL) H3L2B2,Lucie Bruneau. Viomax 2295 Laurier . Via the main entrance with reservation only.,PLATEAU MONT-ROYAL,45.526,-73.58,100
3592,CHSLD,HCDNV,Visiteurs CHSLD Cote des Neiges,4565 Queen-Mary CH CHSLD MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,Customers Visitors CHSLD Cote-des-Neiges. At the door 6 via the rear parking lot.,COTE-DES-NEIGES,45.496,-73.6247,100
3593,HOPITAL,IGERIATRIV,Visiteurs IGERIATRIEV Cote des Neiges,4565 Queen-Mary CH Institut Geriatrie MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,Clients VISITEURS CHSLD Cote-des-Neiges. Via la porte 6 via le stationnement arriere,COTE-DES-NEIGES,45.496,-73.6247,100
3591,HOPITAL,HCDNCRV,Visiteurs/ Hopital Centre de Recherche,4565 Queen-Mary CH Centre de recherche MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,"Customers VISITORS Cote-des-Neiges Hospital, Geriatric Research. Via the door 6.",COTE-DES-NEIGES,45.496,-73.6247,100
1353,MAGASIN,WMARTBBONN,Walmart Blue Bonnet,5400 Jean-Talon RU O MONTREAL (COTE-DES-NEIGES/NDG) H4J1C5,Walmart Blue Bonnets. Via the main entrance.,COTE-DES-NEIGES,45.496,-73.6247,100
1370,MAGASIN,WMARTDOMAI,Walmart Centre d'achat Domaine,3121 de Granby AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3T9,Walmart shopping center. Via the main entrance.,HOCHELAGA,45.5498,-73.5416,100
1372,MAGASIN,WMARTVERTU,Walmart Cote-Vertu,3820 Cote-Vertu BV SAINT-LAURENT H9B2N9,Walmart Cote-Vertu. Via by the main entrance.,SAINT-LAURENT,45.5003,-73.703,100
1361,MAGASIN,WMARTDORVA,Walmart Dorval,400 Dorval AV DORVAL H8N3E4,Dorval Walmart. Via the main entrance.,DORVAL,45.4501,-73.7491,100
1354,MAGASIN,WMARTKIRK,Walmart Kirkland,17000 Transcanadienne VO KIRKLAND H9J1M3,Walmart Kirkland. Via the main entrancee,KIRKLAND,45.4509,-73.8643,100
1355,MAGASIN,WMARTHBOUR,Walmart Montreal-Nord,6140 Henri-Bourassa BV E MONTREAL-NORD H1H5N7,Walmart Montreal-Nord. Via the main entrance.,MONTREAL-NORD,45.6085,-73.6172,100
1356,MAGASIN,WMARTNEWMA,Walmart Newman,6797 Newman BV LASALLE H4A3K6,Walmart Newman. Via the entrance near the McDonald.,LASALLE,45.4308,-73.6358,100
1357,MAGASIN,WMARTVIAU,Walmart Place Viau,7600 Viau BV Walmart Place Viau SAINT-LEONARD H1S 2P3,Walmart Place Viau. Via the main entrance.,SAINT-LEONARD,45.5931,-73.587,100
1362,MAGASIN,WMARTPAT,Walmart Pointe-aux-Trembles,12655 Sherbrooke RU E Walmart MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B0A7,Walmart Pointe-aux-Trembles. Via the main entrance.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
1359,MAGASIN,WMARTPCL,Walmart Pointe-Claire,195 Hymus BV POINTE-CLAIRE H9R6B3,Walmart Pointe-Claire. Via the main entrance.,POINTE-CLAIRE,45.4486,-73.8167,100
1360,MAGASIN,WMARTSTLEO,Walmart Saint-Leonard,7445 Langelier BV SAINT-LEONARD H1L1E2,Walmart Saint-Leonard. Via the main entrance.,SAINT-LEONARD,45.5931,-73.587,100
1341,BUREAU,WESTMOUNTS,Westmount Square,1 Westmount CA WESTMOUNT H3Z2P9,Westmount Square. Via the entrance on Sainte-Catherine Street. Tower 4.,WESTMOUNT,45.4888,-73.587,100
4257,LOISIRS,WORLGYM,World Gym DDO,3237 des Sources BV DOLLARD-DES-ORMEAUX H9B1Z6,World Gym. Via the main door in front of post # 11.,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
5809,YMCA,YMCACENVIL,YMCA Centre-Ville,1435 Drummond RU MONTREAL (VILLE-MARIE) H3A1A1,YWCA Downtown. Via the main door.,VILLE-MARIE,45.5126,-73.554,100
5803,YMCA,YMCADUPARC,YMCA du Parc,5550 du Parc AV MONTREAL (PLATEAU MONT-ROYAL) H2V 4H1,du Parc YMCA. Via the main entrance.,PLATEAU MONT-ROYAL,45.526,-73.58,100
5807,YMCA,YMCALAUCAR,YMCA Laurentien Cartierville,11885 Laurentien BV MONTREAL (AHUNTSIC/CARTIERVILLE) H4J2R5,YMCA Cartierville. Via the door with TA pictogram.,AHUNTSIC,45.5539,-73.667,100
5802,YMCA,YMCAHAMPTO,YMCA Notre-Dame-de-Grace,4335 Hampton AV YMCA MONTREAL (COTE-DES-NEIGES/NDG) H4A2L3,Notre-Dame-de-Grace YMCA. Via the main entrance.,COTE-DES-NEIGES,45.496,-73.6247,100
5804,YMCA,YMCABRUNSW,YMCA Ouest-de-l'Ãle,230 Brunswick BV POINTE-CLAIRE H9R5P5,West Island YMCA. Via the main entrance.,POINTE-CLAIRE,45.4486,-73.8167,100
5805,YMCA,YWCARLEVES,YMCA Rene-Levesque,1355 Rene-Levesque BV O MONTREAL (VILLE-MARIE) H3G1T3,"Women YWCA of Montreal. Via the entrance to 1165 Crescent. After 9:00 pm and week-ends, by 1355 Rene-Levesque west.",VILLE-MARIE,45.5126,-73.554,100
5806,YMCA,YWCADECARI,YMCA Saint-Laurent,1745 Decarie RU SAINT-LAURENT H4A3C9,Saint-Laurent YMCA. Via the main entrance.,SAINT-LAURENT,45.5003,-73.703,100
5800,YMCA,YMCAWESTMO,YMCA Westmount,4585 Sherbrooke RU O WESTMOUNT,Westmount YMCA. Via the main entrance.,WESTMOUNT,45.4888,-73.587,100
